"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Seated Row (Machine)",,"",3,"normal",59,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Reverse Lunge (Dumbbell)",,"",1,"failure",20,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Plank",,"",0,"normal",,,,180,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Superman",,"",0,"normal",,6,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Superman",,"",1,"normal",,6,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Superman",,"",2,"normal",,6,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Shoulder Press (Dumbbell)",,"",3,"normal",40,5,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Concentration Curl",,"",0,"normal",10,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Concentration Curl",,"",1,"normal",16,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Concentration Curl",,"",2,"normal",16,5,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Lat Pulldown (Cable)",,"",0,"normal",25,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Lat Pulldown (Cable)",,"",1,"normal",45,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Lat Pulldown (Cable)",,"",2,"normal",52,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Puregym","4 Aug 2025, 16:52","4 Aug 2025, 17:54","","Chest Press (Machine)",,"",1,"normal",79,4,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Chest Press (Machine)",,"",1,"normal",73,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Chest Press (Machine)",,"",2,"normal",79,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Plank",,"",0,"normal",,,,150,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Superman",,"",0,"normal",,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Superman",,"",1,"normal",,6,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Superman",,"",2,"normal",,6,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Reverse Lunge (Dumbbell)",,"",1,"failure",,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Seated Row (Machine)",,"",1,"normal",45,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Dead Hang",,"",0,"normal",,,,60,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","1 Aug 2025, 17:51","1 Aug 2025, 18:34","","Butterfly (Pec Deck)",,"",2,"normal",120,8,,,
"Holiday","31 Jul 2025, 19:59","31 Jul 2025, 20:08","","Plank",,"",0,"normal",,,,121,
"Holiday","31 Jul 2025, 19:59","31 Jul 2025, 20:08","","Push Up",,"",0,"normal",,20,,,
"Holiday","31 Jul 2025, 19:59","31 Jul 2025, 20:08","","Reverse Lunge",,"",0,"normal",,8,,,
"Holiday","31 Jul 2025, 19:59","31 Jul 2025, 20:08","","Reverse Lunge",,"",1,"normal",,8,,,
"Holiday","27 Jul 2025, 19:17","27 Jul 2025, 19:28","","Plank",,"",0,"normal",,,,121,
"Holiday","27 Jul 2025, 19:17","27 Jul 2025, 19:28","","Push Up",,"",0,"normal",,20,,,
"Holiday","27 Jul 2025, 19:17","27 Jul 2025, 19:28","","Reverse Lunge",,"",0,"normal",,8,,,
"Holiday","27 Jul 2025, 19:17","27 Jul 2025, 19:28","","Reverse Lunge",,"",1,"normal",,8,,,
"Holiday","27 Jul 2025, 19:17","27 Jul 2025, 19:28","","Reverse Lunge",,"",2,"normal",,8,,,
"Holiday","25 Jul 2025, 12:13","25 Jul 2025, 12:25","","Plank",,"",0,"normal",,,,180,
"Holiday","25 Jul 2025, 12:13","25 Jul 2025, 12:25","","Push Up",,"",0,"normal",,20,,,
"Holiday","25 Jul 2025, 12:13","25 Jul 2025, 12:25","","Reverse Lunge",,"",0,"normal",,8,,,
"Holiday","25 Jul 2025, 12:13","25 Jul 2025, 12:25","","Reverse Lunge",,"",1,"normal",,8,,,
"Holiday","25 Jul 2025, 12:13","25 Jul 2025, 12:25","","Reverse Lunge",,"",2,"normal",,8,,,
"Holiday","22 Jul 2025, 12:21","22 Jul 2025, 12:33","","Plank",,"",0,"normal",,,,180,
"Holiday","22 Jul 2025, 12:21","22 Jul 2025, 12:33","","Push Up",,"",0,"normal",,15,,,
"Holiday","22 Jul 2025, 12:21","22 Jul 2025, 12:33","","Reverse Lunge",,"",0,"normal",,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Pull Up (Assisted)",,"",3,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Seated Row (Machine)",,"",1,"normal",59,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Seated Row (Machine)",,"",2,"normal",59,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Seated Row (Machine)",,"",3,"normal",59,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Reverse Lunge (Dumbbell)",,"",1,"failure",20,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Reverse Lunge (Dumbbell)",,"",2,"normal",20,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Reverse Lunge (Dumbbell)",,"",3,"normal",20,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Plank",,"",0,"normal",,,,180,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Superman",,"",0,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Superman",,"",1,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Superman",,"",2,"normal",,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Bulgarian Split Squat",,"",1,"normal",,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Chest Press (Machine)",,"",1,"normal",86,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Chest Press (Machine)",,"",2,"normal",86,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Chest Press (Machine)",,"",3,"normal",86,6,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Butterfly (Pec Deck)",,"",3,"normal",120,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Dead Hang",,"",0,"normal",,,,60,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","19 Jul 2025, 12:01","19 Jul 2025, 13:14","","Shoulder Press (Dumbbell)",,"",3,"normal",40,6,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Pull Up (Assisted)",,"",3,"normal",,6,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Butterfly (Pec Deck)",,"",3,"normal",120,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Reverse Lunge (Dumbbell)",,"",1,"failure",20,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Reverse Lunge (Dumbbell)",,"",2,"normal",20,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Reverse Lunge (Dumbbell)",,"",3,"normal",20,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Bulgarian Split Squat",,"",1,"normal",20,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Plank",,"",0,"normal",,,,151,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Dead Hang",,"",0,"normal",,,,75,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Seated Row (Machine)",,"",2,"normal",59,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Seated Row (Machine)",,"",3,"normal",59,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Chest Press (Machine)",,"",1,"normal",86,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Chest Press (Machine)",,"",2,"normal",86,8,,,
"Puregym","17 Jul 2025, 11:10","17 Jul 2025, 12:04","","Chest Press (Machine)",,"",3,"normal",86,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Pull Up (Assisted)",,"",0,"normal",9,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Pull Up (Assisted)",,"",3,"normal",,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Butterfly (Pec Deck)",,"",3,"normal",120,6,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Seated Row (Machine)",,"",2,"normal",45,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Seated Row (Machine)",,"",3,"normal",45,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Plank",,"",0,"normal",,,,151,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Superman",,"",0,"normal",,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Superman",,"",1,"normal",,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Superman",,"",2,"normal",,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Reverse Lunge (Dumbbell)",,"",1,"failure",20,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Reverse Lunge (Dumbbell)",,"",2,"normal",20,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Reverse Lunge (Dumbbell)",,"",3,"normal",20,8,,,
"Puregym","15 Jul 2025, 13:44","15 Jul 2025, 14:27","","Dead Hang",,"",0,"normal",,,,70,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Reverse Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Reverse Lunge (Dumbbell)",,"",1,"failure",20,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Reverse Lunge (Dumbbell)",,"",2,"normal",20,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Reverse Lunge (Dumbbell)",,"",3,"normal",20,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Plank",,"",0,"normal",,,,150,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Superman",,"",0,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Superman",,"",1,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Superman",,"",2,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Superman",,"",3,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Bulgarian Split Squat",,"",1,"normal",15,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Bulgarian Split Squat",,"",2,"normal",20,5,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Chest Press (Machine)",,"",1,"normal",86,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Chest Press (Machine)",,"",2,"normal",86,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Chest Press (Machine)",,"",3,"normal",86,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Pull Up (Assisted)",,"",0,"normal",9,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Butterfly (Pec Deck)",,"",1,"normal",107,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Butterfly (Pec Deck)",,"",3,"normal",113,6,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Seated Row (Machine)",,"",3,"normal",52,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Shoulder Press (Dumbbell)",,"",3,"normal",36,4,,,
"Puregym","13 Jul 2025, 10:13","13 Jul 2025, 11:19","","Dead Hang",,"",0,"normal",,,,60,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Pull Up (Assisted)",,"",0,"normal",14,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Pull Up (Assisted)",,"",1,"normal",4.5,6,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Butterfly (Pec Deck)",,"",1,"normal",93,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Butterfly (Pec Deck)",,"",2,"normal",107,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Butterfly (Pec Deck)",,"",3,"normal",107,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Seated Row (Machine)",,"",1,"normal",41,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Plank",,"",0,"normal",,,,150,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Superman",,"",0,"normal",,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Superman",,"",1,"normal",,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Superman",,"",2,"normal",,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Superman",,"",3,"normal",,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Chest Press (Machine)",,"",1,"normal",79,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Chest Press (Machine)",,"",2,"normal",79,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Chest Press (Machine)",,"",3,"normal",86,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Dead Hang",,"",0,"normal",,,,70,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Shoulder Press (Dumbbell)",,"",3,"normal",40,5,,,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Farmers Carry",,"",0,"normal",56,,,60,
"Puregym","10 Jul 2025, 20:14","10 Jul 2025, 20:59","","Bulgarian Split Squat",,"",0,"normal",20,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Superman",,"",0,"normal",,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Superman",,"",1,"normal",,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Superman",,"",2,"normal",,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Superman",,"",3,"normal",,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Plank",,"",0,"normal",,,,151,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Bulgarian Split Squat",,"",0,"normal",,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Bulgarian Split Squat",,"",1,"normal",20,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Bulgarian Split Squat",,"",2,"normal",,5,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Bulgarian Split Squat",,"",3,"normal",20,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Bulgarian Split Squat",,"",4,"normal",20,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Butterfly (Pec Deck)",,"",1,"normal",93,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Butterfly (Pec Deck)",,"",2,"normal",93,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Butterfly (Pec Deck)",,"",3,"normal",93,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Chest Press (Machine)",,"",1,"normal",73,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Chest Press (Machine)",,"",2,"normal",73,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Chest Press (Machine)",,"",3,"normal",79,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","7 Jul 2025, 19:23","7 Jul 2025, 20:07","","Shoulder Press (Dumbbell)",,"",3,"normal",36,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Pull Up (Assisted)",,"",0,"normal",9,6,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Pull Up (Assisted)",,"",1,"normal",,6,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Pull Up (Assisted)",,"",2,"normal",,6,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Pull Up (Assisted)",,"",3,"normal",,6,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Butterfly (Pec Deck)",,"",3,"normal",113,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Seated Row (Machine)",,"",1,"normal",59,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Seated Row (Machine)",,"",2,"normal",59,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Seated Row (Machine)",,"",3,"normal",59,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","5 Jul 2025, 10:21","5 Jul 2025, 11:14","","Chest Press (Machine)",,"",1,"normal",73,8,,,
